# url	label	p_phishing
https://www.sulabhinternational.org	1	0.078172
https://www.thewoodbros.com	1	0.078172
https://www.thermeon.com	1	0.078172
https://www.sankofaedition.com	1	0.078172
https://www.scaredtodance.co.uk	1	0.085590
https://www.voicesofyouth.org	1	0.078172
https://www.rluk.ac.uk	1	0.085590
https://www.cayosantamaria.info	1	0.078172
https://www.spirithalloween.com	1	0.078172
https://www.shex.io	1	0.078172
https://www.preston.gov.uk	1	0.085590
https://www.lifesambrosia.com	1	0.078172
https://www.altus.af.mil	1	0.085590
https://www.pyongyang-airport.com	1	0.078172
https://www.gasindustry.co.nz	1	0.085590
https://www.themarksproject.org	1	0.078172
https://www.etc-graz.eu	1	0.078172
https://www.estrepublicain.fr	1	0.078172
https://www.badi-calendar.com	1	0.078172
https://www.energie.de	1	0.078172
https://www.brianday.ca	1	0.078172
https://www.tolstoy.ru	1	0.078172
https://www.rsm.ac.uk	1	0.085590
https://www.okuldunyasi.com	1	0.078172
https://www.jamiscullphotography.com	1	0.078172
https://www.petshopdirect.com.au	1	0.085590
https://www.wpc.ncep.noaa.gov	1	0.231551
https://www.netdreamers.co.jp	1	0.085590
https://www.southhadley.org	1	0.078172
https://www.israelfilmacademy.co.il	1	0.085590
https://www.stealers.de	1	0.078172
https://www.flyestelar.com	1	0.078172
https://www.libbymt.com	1	0.078172
https://www.psandman.com	1	0.078172
https://www.seosamba.com	1	0.078172
https://www.reallyrather.com	1	0.078172
https://www.adaptivebox.net	1	0.078172
https://www.nissanofmarion.com	1	0.078172
https://www.oversightcases.org	1	0.078172
https://www.matsu-news.gov.tw	1	0.085590
https://www.gupta-leaks.com	1	0.078172
https://www.style-makeover-hq.com	1	0.078172
https://www.christianismeaujourdhui.info	1	0.078172
https://www.corposflex.com	1	0.078172
https://www.smarthomes.de	1	0.078172
https://www.memorialcare.org	1	0.078172
https://www.sekolah.mu	1	0.078172
https://www.cabcharge.com.au	1	0.085590
https://www.notco.com	1	0.078172
https://www.batteryholders.org	1	0.078172
https://www.claudiosilvestrin.com	1	0.078172
https://www.snowtrippin.co.uk	1	0.085590
https://www.theassignmentreport.com	1	0.078172
https://www.hblb.org.uk	1	0.085590
https://www.amaravativoice.com	1	0.078172
https://www.psfilmfest.org	1	0.078172
https://www.duskbeforethedawn.net	1	0.078172
https://www.chc.edu	1	0.078172
https://www.klarkteknik.com	1	0.078172
https://www.lecrystal.com	1	0.078172
https://www.rs.co.th	1	0.085590
https://www.guycodeacademy.com	1	0.078172
https://www.sonicbids.com	1	0.078172
https://www.hopandorso.com	1	0.078172
https://www.onroof.pl	1	0.078172
https://www.bhgre.com	1	0.078172
https://www.opvm.dz	1	0.078172
https://www.allcreaturesvetbrooklyn.com	1	0.078172
https://www.goinluxury.com	1	0.078172
https://www.casio.co.uk	1	0.085590
https://www.newruins.com	1	0.078172
https://www.jenst.se	1	0.078172
https://www.cityofarcata.org	1	0.078172
https://www.theparentsshop.com	1	0.078172
https://www.gacmedia.com	1	0.078172
https://www.centar-za-mir.hr	1	0.078172
https://www.unaoc.org	1	0.078172
https://www.petworthfestival.org.uk	1	0.085590
https://www.portlandiww.org	1	0.078172
https://www.epemag3.com	0	0.571865
https://www.mommyjammi.gr	1	0.078172
https://www.closets.co.il	1	0.085590
https://www.jefferson.edu	1	0.078172
https://www.abendzeitung-muenchen.de	1	0.078172
https://www.ziarulevenimentul.ro	1	0.078172
https://www.quasipop.org	1	0.078172
https://www.yerevanreport.com	1	0.078172
https://www.cardioathletic.com	1	0.078172
https://www.picard.fr	1	0.078172
https://www.floridabarberacademy.edu	1	0.078172
https://www.chapstick.com	1	0.078172
https://www.mhirj.com	1	0.078172
https://www.southdakotamagazine.com	1	0.078172
https://www.videosloving.com	1	0.078172
https://www.travohelp.com	1	0.078172
https://www.multi-pas.ru	1	0.078172
https://www.chamberofcommerce.com	1	0.078172
https://www.katjakoselj.com	1	0.078172
https://www.hamptonmassagetherapy.com	1	0.078172
https://www.muncyluminary.com	1	0.078172
https://www.humanresourcesonline.net	1	0.078172
https://www.masterplansindia.com	1	0.078172
https://www.shanefrancescut.com	1	0.078172
https://www.theroyalchocolate.com	1	0.078172
https://www.phaser.io	1	0.078172
https://www.aberdeendevelopers.co.uk	1	0.085590
https://www.iversonkassianfuneralservices.com	1	0.078172
https://www.jewishmusicfestival.org	1	0.078172
https://www.bergfuehrer-werdenfels.de	1	0.078172
https://www.flexi.com.mx	1	0.085590
https://www.dexterton.com	1	0.078172
https://www.sportlive.bg	1	0.078172
https://www.culturalheritageonline.com	1	0.078172
https://www.ntlpetrescuenw.com	1	0.078172
https://www.pichinchaenvios.es	1	0.078172
https://www.islandcricket.lk	1	0.078172
https://www.hfm-detmold.de	1	0.078172
https://www.aavso.org	1	0.078172
https://www.dublin.es	1	0.078172
https://www.canadianbeautycollege.com	1	0.078172
https://www.leuchtturm1917.de	0	0.875724
https://www.pcrrhs.org	1	0.078172
https://www.rubarama.com	1	0.078172
https://www.backinactionchiropractic.com	1	0.078172
https://www.thisidoforme.com	1	0.078172
https://www.omegamantels.com	1	0.078172
https://www.fundathos.org.br	1	0.085590
https://www.enotrans.org	1	0.078172
https://www.independent.com	1	0.078172
https://www.guilletoda.com	1	0.078172
https://www.easthamptonstar.com	1	0.078172
https://www.gaysugardaddysites.com	1	0.078172
https://www.mediamarkt.com.tr	1	0.085590
https://www.permaculture.co.uk	1	0.085590
https://www.friwo.de	1	0.078172
https://www.thegreatbare.com	1	0.078172
https://www.covenanthouse.org	1	0.078172
https://www.zolindu.com	1	0.078172
https://www.simplecast.com	1	0.078172
https://www.bellerosevillage.org	1	0.078172
https://www.sahajayoga.org	1	0.078172
https://www.princed.org	1	0.078172
https://www.spaceindustry.com.au	1	0.085590
https://www.ponemon.org	1	0.078172
https://www.runningstatus.in	1	0.078172
https://www.beelingo.com	1	0.078172
https://www.outgoing.co.uk	1	0.085590
https://www.thecolourbar.me	1	0.078172
https://www.aljoumhouria.com	1	0.078172
https://www.raising-readers.org	1	0.078172
https://www.pidlab.com	1	0.078172
https://www.left-bank.com	1	0.078172
https://www.newportmarathon.org	1	0.078172
https://www.diychristmas.org	1	0.078172
https://www.wiareport.com	1	0.078172
https://www.visitherefordshire.co.uk	1	0.085590
https://www.lz1ppl.com	0	0.549356
https://www.guillaumeverdier.com	1	0.078172
https://www.icp.edu.pk	1	0.085590
https://www.hughsacupuncture.com	1	0.078172
https://www.lawdepot.com	1	0.078172
https://www.judiciary.senate.gov	1	0.085590
https://www.agile-project.eu	1	0.078172
https://www.sports.kz	1	0.078172
https://www.wakingthered.com	1	0.078172
https://www.chelseajoyeats.com	1	0.078172
https://www.akitashoten.co.jp	1	0.085590
https://www.insidetennis.com	1	0.078172
https://www.satara.gov.in	1	0.085590
https://www.heathfuneralhome.com	1	0.078172
https://www.nixongalario.com	1	0.078172
https://www.canvassingworks.org	1	0.078172
https://www.fruitsinfo.com	1	0.078172
https://www.russbe.com	1	0.078172
https://www.rhinotimes.com	1	0.078172
https://www.masuwe-lodge.com	1	0.078172
https://www.fantasticnegrito.com	1	0.078172
https://www.saskparty.com	1	0.078172
https://www.globalsuzuki.com	1	0.078172
https://www.lightning.network	1	0.078172
https://www.pequerecetas.com	1	0.078172
https://www.lintons.com	1	0.078172
https://www.milstein-award.org	1	0.078172
https://www.naba.org	1	0.078172
https://www.blackgoldgolf.com	1	0.078172
https://www.dootap.com	1	0.078172
https://www.premiumkellad.ee	1	0.078172
https://www.contenidoslocales.cl	1	0.078172
https://www.businessworld.in	1	0.078172
https://www.accessjoyofbusiness.com	1	0.078172
https://www.thewordytraveler.com	1	0.078172
https://www.whichfaceisreal.com	1	0.078172
https://www.noixion.tv	1	0.078172
https://www.seedinvest.com	1	0.078172
https://www.trendwatching.com	1	0.078172
https://www.winuae.net	1	0.078172
https://www.tnbeef.org	1	0.078172
https://www.robertvconte.com	1	0.078172
https://www.lauriesshoes.com	1	0.078172
https://www.ccplaw.com	1	0.078172
https://www.lechorepublicain.fr	1	0.078172
https://www.yourpublicmedia.org	1	0.078172
https://www.sify.com	1	0.078172
https://www.mumsgoneto.co.uk	1	0.085590
https://www.leisure.com	1	0.078172
https://www.cyberstates.org	1	0.078172
https://www.foleyfoodandwinesociety.com	1	0.078172
https://www.dezzain.com	1	0.078172
https://www.ccis.edu	1	0.078172
https://www.tjekdet.dk	1	0.078172
https://www.readsheetmusic.info	1	0.078172
https://www.kafunel.com	1	0.078172
https://www.oktoberfestvietnam.com	1	0.078172
https://www.abtalifeline.org.uk	1	0.085590
https://www.politicshome.com	1	0.078172
https://www.arteinformado.com	1	0.078172
https://www.thecornerhaven.com	1	0.078172
https://www.careerbuilder.com	1	0.078172
https://www.villapuikko.fi	1	0.078172
https://www.evasonlagrange.com	1	0.078172
https://www.shopconsignmentcottage.com	1	0.078172
https://www.thegoodsheet.com.au	1	0.085590
https://www.vrmarvelites.com	1	0.078172
https://www.startupinstitute.com	1	0.078172
https://www.rsm.nl	1	0.078172
https://www.fydaqma.com	1	0.078172
https://www.rbiker.com	1	0.078172
https://www.sbc.org.br	1	0.085590
https://www.familyjusticecenter.org	1	0.078172
https://www.dconc.gov	1	0.078172
https://www.esurveying.net	1	0.078172
https://www.kaviarpearls.com	1	0.078172
https://www.web.obarun.org	1	0.085590
https://www.ixreach.com	1	0.078172
https://www.polomuseum.com	1	0.078172
https://www.scavengers.ca	1	0.078172
https://www.livefromtheastroturf.com	1	0.078172
https://www.philrubio.com	1	0.078172
https://www.deltamine.com	1	0.078172
https://www.geidai.ac.jp	1	0.085590
https://www.mercantilandina.com.ar	1	0.085590
https://www.nwtspeciesatrisk.ca	1	0.078172
https://www.vcnewsdaily.com	1	0.078172
https://www.bloomsters.com	1	0.078172
https://www.showincity.com	1	0.078172
https://www.melko.com.au	1	0.085590
https://www.crabmeatsupplier.com	1	0.078172
https://www.juanjosobrino.com	1	0.078172
https://www.cozycovestudio.com	1	0.078172
https://www.afristat.org	1	0.078172
https://www.autojini.com	1	0.078172
https://www.visionsfineart.com	1	0.078172
https://www.streetclips.de	1	0.078172
https://www.dekko88.com	0	0.529750
https://www.acneedlework.com	1	0.078172
https://www.rerf.or.jp	1	0.085590
https://www.chelseakimlong.com	1	0.078172
https://www.hackenpass.com	1	0.078172
https://www.sig.bf	1	0.078172
https://www.grimardoptique.ca	1	0.078172
https://www.boomtron.com	1	0.078172
https://www.ralphthornton.org	1	0.078172
https://www.therocket.com.my	1	0.085590
https://www.darkerthangreen.com	1	0.078172
https://www.businessforsale.com.au	1	0.085590
https://www.reimstore.com	1	0.078172
https://www.news-line.com	1	0.078172
https://www.mitogrow.com	1	0.078172
https://www.brella.io	1	0.078172
https://www.bulgariavilla.com	1	0.078172
https://www.gripboard.com	1	0.078172
https://www.studiolighting.net	1	0.078172
https://www.searchbug.com	1	0.078172
https://www.armanidolci.com	1	0.078172
https://www.stylo24.it	0	0.635061
https://www.artistrydesignsgroup.com	1	0.078172
https://www.primitivourbano.com.ar	1	0.085590
https://www.biostasis.com	1	0.078172
https://www.youthquakemagazine.com	1	0.078172
https://www.forbrugsforeningen.dk	1	0.078172
https://www.myweekendtable.com	1	0.078172
https://www.ticket2u.com.my	0	0.524577
https://www.ticktalksoft.com	1	0.078172
https://www.clevelandbridge.com	1	0.078172
https://www.difiaba.com	1	0.078172
https://www.shipstation.com	1	0.078172
https://www.inlinex.com.sg	1	0.085590
https://www.pacificnorthwestpostalhistorysociety.org	1	0.078172
https://www.go-somerset.co.uk	1	0.085590
https://www.tripoli.k12.ia.us	1	0.233354
https://www.modernretail.co	1	0.078172
https://www.wkfworld.com	1	0.078172
https://www.growthengineering.co.uk	1	0.085590
https://www.abbythelibrarian.com	1	0.078172
https://www.freshbusinessthinking.com	1	0.078172
https://www.newdaily.co.kr	1	0.085590
https://www.tunnelbroker.net	1	0.078172
https://www.redaria.com	1	0.078172
https://www.citygateoutlets.com.hk	1	0.085590
https://www.ihopeyoudanceinlife.com	1	0.078172
https://www.plusserver.com	1	0.078172
https://www.rheingalerie-ludwigshafen.de	1	0.078172
https://www.warbirds.in	1	0.078172
https://www.fireflyfestival.com	1	0.078172
https://www.goodgirlsstudio.com	1	0.078172
https://www.100copies.net	0	0.659501
https://www.hydepark.co.il	1	0.085590
https://www.lernhelfer.de	1	0.078172
https://www.gymnasticsnz.com	1	0.078172
https://www.vancouvercoffee.ca	1	0.078172
https://www.kids-campings.com	1	0.078172
https://www.mindbutik.com	1	0.078172
https://www.nevilldrury.com	1	0.078172
https://www.themeseye.com	1	0.078172
https://www.junction.co.uk	1	0.085590
https://www.threesonsprinting.com	1	0.078172
https://www.clecenter.com	1	0.078172
https://www.indiavision.com	1	0.078172
https://www.fulcrum.org	1	0.078172
https://www.gitops.tech	1	0.078172
https://www.pf-db.com	1	0.078172
https://www.logancountylibraries.org	1	0.078172
https://www.wave-report.com	1	0.078172
https://www.jcvi.org	1	0.078172
https://www.koenigsstuhl.com	1	0.078172
https://www.flowersgallery.com	1	0.078172
https://www.insomniafm.com	1	0.078172
https://www.aljarmaq.net	1	0.078172
https://www.cisa.gov	1	0.078172
https://www.favorednations.com	1	0.078172
https://www.capehenlopenschools.com	1	0.078172
https://www.bjgrandsalon.com	1	0.078172
https://www.amersham.org.uk	1	0.085590
https://www.ramnode.com	1	0.078172
https://www.visitclemson.com	1	0.078172
https://www.airstreammarketplace.com	1	0.078172
https://www.herongate.com	1	0.078172
https://www.stowe.com	1	0.078172
https://www.americatv.com.ar	1	0.085590
https://www.geoffreyallary.fr	1	0.078172
https://www.sumotalk.com	1	0.078172
https://www.bunkfest.co.uk	1	0.085590
https://www.fakt.pl	1	0.078172
https://www.ulzapovednik.ru	1	0.078172
https://www.weston.com.sg	1	0.085590
https://www.visitfelixstowe.org.uk	1	0.085590
https://www.teletus.co.il	1	0.085590
https://www.tas.gov.au	1	0.085590
https://www.rightpoint.com	1	0.078172
https://www.bottecchia.com	1	0.078172
https://www.monicayunus.com	1	0.078172
https://www.saarpark-center.de	1	0.078172
https://www.rri.kyoto-u.ac.jp	1	0.231551
https://www.timetopet.com	1	0.078172
https://www.foyer-vietnam.org	1	0.078172
https://www.infogm.org	1	0.078172
https://www.sol.de	1	0.078172
https://www.santander.pt	1	0.078172
https://www.beardedmagazine.com	1	0.078172
https://www.seetao.com	1	0.078172
https://www.nagysandor.eu	1	0.078172
https://www.ontheminute.com	1	0.078172
https://www.freemypdf.com	1	0.078172
https://www.livebayside.com	1	0.078172
https://www.zerobin.net	1	0.078172
https://www.mynewhappy.com	1	0.078172
https://www.histoforum.net	1	0.078172
https://www.menswearr.com	1	0.078172
https://www.espressoandambition.com	1	0.078172
https://www.sflivingtreasures.org	1	0.078172
https://www.cranachanandcrowdie.com	1	0.078172
https://www.librarian.net	1	0.078172
https://www.greenschool.org	1	0.078172
https://www.christopherguy.com	1	0.078172
https://www.coveringmedia.com	1	0.078172
https://www.rmgolfcarts.com	1	0.078172
https://www.peregrino.online	1	0.078172
https://www.bijouxindiens.net	1	0.078172
https://www.ucci.edu.ky	1	0.085590
https://www.bergerac.fr	1	0.078172
https://www.danea.it	1	0.078172
https://www.osakapopstar.com	1	0.078172
https://www.caldwellsroofing.com	1	0.078172
https://www.stevemadden.com	1	0.078172
https://www.udlaspalmas.es	1	0.078172
https://www.familylives.org.uk	1	0.085590
https://www.alsactu.fr	1	0.078172
https://www.centralbank.org.bz	1	0.085590
https://www.letsongo.com	1	0.078172
https://www.swlaw.edu	1	0.078172
https://www.capitalmarket.com	1	0.078172
https://www.shakeout.org	1	0.078172
https://www.abenteuerzeilen.de	1	0.078172
https://www.carnegiehero.org	1	0.078172
https://www.dianebpaul.com	1	0.078172
https://www.lynxeds.com	1	0.078172
https://www.daniellenelisse.com	1	0.078172
https://www.conect.net.au	1	0.085590
https://www.jonny360.xyz	0	0.657382
https://www.eusa.ed.ac.uk	1	0.231551
https://www.visulate.com	1	0.078172
https://www.melkshamoak.wilts.sch.uk	1	0.231551
https://www.journeybackquilts.com	1	0.078172
https://www.tijthailand.org	1	0.078172
https://www.rangerscharity.org.uk	1	0.085590
https://www.history-tourist.com	1	0.078172
https://www.directhomemedical.com	1	0.078172
https://www.raicestexas.org	1	0.078172
https://www.ordinedimaltaitalia.org	1	0.078172
https://www.kmoney.co.uk	1	0.085590
https://www.nice-panorama.com	1	0.078172
https://www.pegasagent.ru	1	0.078172
https://www.asnom.org	1	0.078172
https://www.rocketwash.me	1	0.078172
https://www.standardmedia.co.ke	1	0.085590
https://www.stonystratford.gov.uk	1	0.085590
https://www.aud.edu	1	0.078172
https://www.cs.jhu.edu	1	0.085590
https://www.takegreatpictures.com	1	0.078172
https://www.homemd.com	1	0.078172
https://www.smartcity.press	1	0.078172
https://www.irobot.it	1	0.078172
https://www.scoreloop.com	1	0.078172
https://www.stroseoflimafreehold.com	1	0.078172
https://www.laei.it	1	0.078172
https://www.lifelinechurch.co.uk	1	0.085590
https://www.festivityfavors.com	1	0.078172
https://www.royalgazette.com	1	0.078172
https://www.laznia.pl	1	0.078172
https://www.purafe.com	1	0.078172
https://www.royalfurniture.com	1	0.078172
https://www.civicmedia.ro	1	0.078172
https://www.goleader.com	1	0.078172
https://www.nationalmocktrial.org	1	0.078172
https://www.kintetsu.jp	1	0.078172
https://www.hunley.org	1	0.078172
https://www.bookologymagazine.com	1	0.078172
https://www.techmeme.com	1	0.078172
https://www.sweetlittlejourney.com	1	0.078172
https://www.rentecdirect.com	1	0.078172
https://www.bigpictureclasses.com	1	0.078172
https://www.cowspiracy.com	1	0.078172
https://www.r2sports.com	1	0.342497
https://www.imsindia.com	1	0.078172
https://www.ti-ukraine.org	1	0.078172
https://www.welcome-fukuoka.or.jp	1	0.085590
https://www.tevitroy.org	1	0.078172
https://www.lantmateriet.se	1	0.078172
https://www.secoinroofing.com	1	0.078172
https://www.ppomppu.co.kr	1	0.085590
https://www.networkforphl.org	1	0.078172
https://www.eurozine.com	1	0.078172
https://www.partitasmusic.com	1	0.078172
https://www.dffb.de	1	0.078172
https://www.littlelivingblog.com	1	0.078172
https://www.soccertoday.com	1	0.078172
https://www.sdcard.org	1	0.078172
https://www.ffmpeg.org	1	0.078172
https://www.mun-setubal.pt	1	0.078172
https://www.en.prophecy.de	1	0.085590
https://www.whistlergravitylogic.com	1	0.078172
https://www.fairphone.com	1	0.078172
https://www.stylehive.com	1	0.078172
https://www.doorcandybymeg.com	1	0.078172
https://www.1000dokumente.de	0	0.688500
https://www.scenicwa.com	1	0.078172
https://www.massmutualcenter.com	1	0.078172
https://www.diyroadcasesstore.com	1	0.078172
https://www.kosev.net	1	0.078172
https://www.world-creator.com	1	0.078172
https://www.mbcradio.tv	1	0.078172
https://www.gbbo.org	1	0.078172
https://www.barewall.co.uk	1	0.085590
https://www.e-urol-sci.com	1	0.078172
https://www.resources.immobiliarecaserio.com	1	0.085590
https://www.pune.aevt.org	1	0.085590
https://www.unibet.dk	1	0.078172
https://www.finanstilsynet.dk	1	0.078172
https://www.acaponeconnection.com	1	0.078172
https://www.radefffactory.com	1	0.078172
https://www.atomi-jp.com	1	0.078172
https://www.welhat.gov.uk	1	0.085590
https://www.canuckaudiomart.com	1	0.078172
https://www.ibtmworld.com	1	0.078172
https://www.lelabrandao.co	1	0.078172
https://www.morganburks.com	1	0.078172
https://www.shmais.com	1	0.078172
https://www.theubeg.com	1	0.078172
https://www.askaroofer.com	1	0.078172
https://www.animfolies.com	1	0.078172
https://www.agnesaadamczak.com	1	0.078172
https://www.aqua-adventures.com	1	0.078172
https://www.northglenn.org	1	0.078172
https://www.mobygames.com	1	0.078172
https://www.paperforrecycling.eu	1	0.078172
https://www.ceresis.org	1	0.078172
https://www.swirlyworld.com	1	0.078172
https://www.ilr.org	1	0.078172
https://www.voladm.gov.ua	1	0.085590
https://www.broadhavenbay.com	1	0.078172
https://www.saskmusic.org	1	0.078172
https://www.ukuug.org	1	0.078172
https://www.nickharkaway.com	1	0.078172
https://www.channelnews.com.au	1	0.085590
https://www.unestaleducation.se	1	0.078172
https://www.cuesportsindia.com	1	0.078172
https://www.minickmaterials.com	1	0.078172
https://www.safekar.in	1	0.078172
https://www.paulson-rugs.com	1	0.078172
https://www.drweb.ru	1	0.078172
https://www.cnb.com	1	0.078172
https://www.cotidianodela.com.br	1	0.085590
https://www.elsafa-nwes.com	1	0.078172
https://www.parkio.eu	1	0.078172
https://www.hombli.com	1	0.078172
https://www.greatwalktobeijing.com	1	0.078172
https://www.heinemann.com	1	0.078172
https://www.themeboy.com	1	0.078172
https://www.saberridergame.com	1	0.078172
https://www.kdo.ir	1	0.078172
https://www.kdsullivan.com	1	0.078172
https://www.mousestats.com	1	0.078172
https://www.joshwentz.net	1	0.078172
https://www.tecchannel.de	1	0.078172
https://www.westcott.cam.ac.uk	1	0.231551
https://www.theeyelineredit.com	1	0.078172
https://www.deiequipment.com	1	0.078172
https://www.brandynburnette.com	1	0.078172
https://www.dailyfreeman.com	1	0.078172
https://www.nickstember.com	1	0.078172
https://www.astroml.org	1	0.078172
https://www.ludingtonmichigan.net	1	0.078172
https://www.westminster.edu	1	0.078172
https://www.artvestastudio.com	1	0.078172
https://www.scrapingdog.com	1	0.078172
https://www.rioavefc.pt	1	0.078172
https://www.getdeclan.com	1	0.078172
https://www.securitysales.com	1	0.078172
https://www.isletforum.com	1	0.078172
https://www.pharma-mkting.com	1	0.078172
